study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB4419	SAMEA2619779	ERS488499	ERX552354	ERR594396	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594396/ERR594396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594396/ERR594396_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594396/ERR594396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594396/ERR594396_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AATOSW_2_1_C0URDACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AATOSW_2_2_C0URDACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AATOSW_2_1_C0URDACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AATOSW_2_2_C0URDACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594396	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594396		
PRJEB4419	SAMEA2620094	ERS488929	ERX552352	ERR594397	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594397/ERR594397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594397/ERR594397_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594397/ERR594397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594397/ERR594397_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACFOSW_8_1_D11UHACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACFOSW_8_2_D11UHACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACFOSW_8_1_D11UHACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACFOSW_8_2_D11UHACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594397	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594397		
PRJEB4419	SAMEA2620256	ERS489113	ERX552364	ERR594398	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594398/ERR594398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594398/ERR594398_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594398/ERR594398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594398/ERR594398_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABFOSW_7_1_D11KBACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABFOSW_7_2_D11KBACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABFOSW_7_1_D11KBACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABFOSW_7_2_D11KBACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594398	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594398		
PRJEB4419	SAMEA2620027	ERS488836	ERX552340	ERR594399	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594399/ERR594399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594399/ERR594399_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594399/ERR594399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594399/ERR594399_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACDOSW_8_1_D11UHACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACDOSW_8_2_D11UHACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACDOSW_8_1_D11UHACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACDOSW_8_2_D11UHACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594399	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594399		
PRJEB4419	SAMEA2620014	ERS488813	ERX552363	ERR594400	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594400/ERR594400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594400/ERR594400_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594400/ERR594400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594400/ERR594400_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACCOSW_7_1_D11UHACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACCOSW_7_2_D11UHACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACCOSW_7_1_D11UHACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACCOSW_7_2_D11UHACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594400	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594400		
PRJEB4419	SAMEA2619815	ERS488558	ERX552310	ERR594401	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594401/ERR594401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594401/ERR594401_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594401/ERR594401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594401/ERR594401_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABAOSW_7_1_D11KBACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABAOSW_7_2_D11KBACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABAOSW_7_1_D11KBACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABAOSW_7_2_D11KBACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594401	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594401		
PRJEB4419	SAMEA2619962	ERS488757	ERX552324	ERR594402	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594402/ERR594402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594402/ERR594402_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594402/ERR594402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594402/ERR594402_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAHOSW_1_1_C0D52ACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAHOSW_1_2_C0D52ACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAHOSW_1_1_C0D52ACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAHOSW_1_2_C0D52ACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594402	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594402		
PRJEB4419	SAMEA2620256	ERS489113	ERX552367	ERR594403	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594403/ERR594403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594403/ERR594403_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594403/ERR594403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594403/ERR594403_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABFOSW_7_1_D11VRACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABFOSW_7_2_D11VRACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABFOSW_7_1_D11VRACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABFOSW_7_2_D11VRACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594403	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594403		
PRJEB4419	SAMEA2620991	ERS490204	ERX552337	ERR594404	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594404/ERR594404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594404/ERR594404_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594404/ERR594404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594404/ERR594404_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACIOSW_8_1_D11UHACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACIOSW_8_2_D11UHACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACIOSW_8_1_D11UHACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACIOSW_8_2_D11UHACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594404	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594404		
PRJEB4419	SAMEA2591132	ERS478052	ERX552368	ERR594405	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594405/ERR594405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594405/ERR594405_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594405/ERR594405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594405/ERR594405_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAEOSW_5_1_C0C2AACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAEOSW_5_2_C0C2AACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAEOSW_5_1_C0C2AACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAEOSW_5_2_C0C2AACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594405	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594405		
PRJEB4419	SAMEA2619747	ERS488448	ERX552330	ERR594406	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594406/ERR594406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594406/ERR594406_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594406/ERR594406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594406/ERR594406_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACBOSW_7_1_D11UHACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACBOSW_7_2_D11UHACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACBOSW_7_1_D11UHACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACBOSW_7_2_D11UHACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594406	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594406		
PRJEB4419	SAMEA2621107	ERS490388	ERX552321	ERR594407	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594407/ERR594407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594407/ERR594407_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594407/ERR594407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594407/ERR594407_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABPOSW_7_1_D11VRACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABPOSW_7_2_D11VRACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABPOSW_7_1_D11VRACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABPOSW_7_2_D11VRACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594407	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594407		
PRJEB4419	SAMEA2591107	ERS478007	ERX552331	ERR594408	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594408/ERR594408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594408/ERR594408_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594408/ERR594408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594408/ERR594408_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AADOSW_4_1_C0C2AACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AADOSW_4_2_C0C2AACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AADOSW_4_1_C0C2AACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AADOSW_4_2_C0C2AACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594408	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594408		
PRJEB4419	SAMEA2621448	ERS490953	ERX552355	ERR594409	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594409/ERR594409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594409/ERR594409_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594409/ERR594409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594409/ERR594409_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAPOSW_4_1_C0C2AACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAPOSW_4_2_C0C2AACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAPOSW_4_1_C0C2AACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAPOSW_4_2_C0C2AACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594409	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594409		
PRJEB4419	SAMEA2619815	ERS488558	ERX552353	ERR594410	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594410/ERR594410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594410/ERR594410_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594410/ERR594410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594410/ERR594410_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABAOSW_7_1_D11VRACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABAOSW_7_2_D11VRACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABAOSW_7_1_D11VRACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABAOSW_7_2_D11VRACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594410	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594410		
PRJEB4419	SAMEA2621271	ERS490676	ERX552320	ERR594411	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594411/ERR594411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594411/ERR594411_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594411/ERR594411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594411/ERR594411_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACNOSW_8_1_C1CKKACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACNOSW_8_2_C1CKKACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACNOSW_8_1_C1CKKACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACNOSW_8_2_C1CKKACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594411	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594411		
PRJEB4419	SAMEA2622331	ERS492160	ERX552339	ERR594412	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594412/ERR594412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594412/ERR594412_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594412/ERR594412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594412/ERR594412_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABTOSW_2_1_C0URDACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABTOSW_2_2_C0URDACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABTOSW_2_1_C0URDACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABTOSW_2_2_C0URDACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594412	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594412		
PRJEB4419	SAMEA2620273	ERS489148	ERX552357	ERR594413	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594413/ERR594413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594413/ERR594413_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594413/ERR594413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594413/ERR594413_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABGOSW_8_1_D11VRACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABGOSW_8_2_D11VRACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABGOSW_8_1_D11VRACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABGOSW_8_2_D11VRACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594413	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594413		
PRJEB4419	SAMEA2620925	ERS490120	ERX552309	ERR594414	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594414/ERR594414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594414/ERR594414_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594414/ERR594414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594414/ERR594414_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACHOSW_7_1_D11UHACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACHOSW_7_2_D11UHACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACHOSW_7_1_D11UHACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACHOSW_7_2_D11UHACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594414	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594414		
PRJEB4419	SAMEA2621061	ERS490320	ERX552358	ERR594415	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594415/ERR594415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594415/ERR594415_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594415/ERR594415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594415/ERR594415_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAMOSW_5_1_C0C2AACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAMOSW_5_2_C0C2AACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAMOSW_5_1_C0C2AACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAMOSW_5_2_C0C2AACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594415	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594415		
PRJEB4419	SAMEA2622832	ERS492903	ERX556343	ERR599337	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599337/ERR599337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599337/ERR599337_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599337/ERR599337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599337/ERR599337_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357908/fastq/APX_ADDOSW_3_1_C23E8ACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357908/fastq/APX_ADDOSW_3_2_C23E8ACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357908/fastq/APX_ADDOSW_3_1_C23E8ACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357908/fastq/APX_ADDOSW_3_2_C23E8ACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599337	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599337		
PRJEB4419	SAMEA2622852	ERS492941	ERX556339	ERR599338	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599338/ERR599338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599338/ERR599338_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599338/ERR599338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599338/ERR599338_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357908/fastq/APX_ADEOSW_3_1_C23E8ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357908/fastq/APX_ADEOSW_3_2_C23E8ACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357908/fastq/APX_ADEOSW_3_1_C23E8ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA357/ERA357908/fastq/APX_ADEOSW_3_2_C23E8ACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599338	ftp.sra.ebi.ac.uk/vol1/err/ERR599/ERR599338		
