study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB1788	SAMEA2622715	ERS492738	ERX552297	ERR594326	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594326/ERR594326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594326/ERR594326_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594326/ERR594326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594326/ERR594326_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADEIOSF_3_1_C0V08ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADEIOSF_3_2_C0V08ACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADEIOSF_3_1_C0V08ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADEIOSF_3_2_C0V08ACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594326	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594326		
PRJEB1788	SAMEA2620065	ERS488879	ERX552289	ERR594327	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594327/ERR594327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594327/ERR594327_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594327/ERR594327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594327/ERR594327_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABFIOSF_4_1_D074KACXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABFIOSF_4_2_D074KACXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABFIOSF_4_1_D074KACXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABFIOSF_4_2_D074KACXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594327	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594327		
PRJEB1788	SAMEA2619888	ERS488658	ERX552240	ERR594328	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594328/ERR594328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594328/ERR594328_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594328/ERR594328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594328/ERR594328_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABGIOSF_1_1_C077RACXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABGIOSF_1_2_C077RACXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABGIOSF_1_1_C077RACXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABGIOSF_1_2_C077RACXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594328	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594328		
PRJEB1788	SAMEA2619548	ERS488147	ERX552303	ERR594329	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594329/ERR594329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594329/ERR594329_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594329/ERR594329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594329/ERR594329_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABBIOSF_1_1_C120YACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABBIOSF_1_2_C120YACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABBIOSF_1_1_C120YACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABBIOSF_1_2_C120YACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594329	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594329		
PRJEB1788	SAMEA2620004	ERS488803	ERX552267	ERR594330	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594330/ERR594330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594330/ERR594330_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594330/ERR594330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594330/ERR594330_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABEIOSF_4_1_D074KACXX.IND9.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABEIOSF_4_2_D074KACXX.IND9.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABEIOSF_4_1_D074KACXX.IND9.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABEIOSF_4_2_D074KACXX.IND9.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594330	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594330		
PRJEB1788	SAMEA2621101	ERS490382	ERX552300	ERR594331	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594331/ERR594331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594331/ERR594331_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594331/ERR594331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594331/ERR594331_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACCIOSF_4_1_D0EFNACXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACCIOSF_4_2_D0EFNACXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACCIOSF_4_1_D0EFNACXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACCIOSF_4_2_D0EFNACXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594331	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594331		
PRJEB1788	SAMEA2621260	ERS490665	ERX552254	ERR594332	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594332/ERR594332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594332/ERR594332_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594332/ERR594332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594332/ERR594332_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACLIOSF_4_1_C08PCACXX.IND9.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACLIOSF_4_2_C08PCACXX.IND9.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACLIOSF_4_1_C08PCACXX.IND9.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACLIOSF_4_2_C08PCACXX.IND9.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594332	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594332		
PRJEB1788	SAMEA2621242	ERS490643	ERX552260	ERR594333	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594333/ERR594333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594333/ERR594333_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594333/ERR594333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594333/ERR594333_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACGIOSF_1_1_C08PCACXX.IND3.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACGIOSF_1_2_C08PCACXX.IND3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACGIOSF_1_1_C08PCACXX.IND3.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACGIOSF_1_2_C08PCACXX.IND3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594333	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594333		
PRJEB1788	SAMEA2619935	ERS488722	ERX552247	ERR594334	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594334/ERR594334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594334/ERR594334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594334/ERR594334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594334/ERR594334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABDIOSF_4_1_D074KACXX.IND4.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABDIOSF_4_2_D074KACXX.IND4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABDIOSF_4_1_D074KACXX.IND4.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABDIOSF_4_2_D074KACXX.IND4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594334	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594334		
PRJEB1788	SAMEA2621076	ERS490337	ERX552298	ERR594335	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594335/ERR594335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594335/ERR594335_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594335/ERR594335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594335/ERR594335_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACBIOSF_3_1_D0EFNACXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACBIOSF_3_2_D0EFNACXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACBIOSF_3_1_D0EFNACXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACBIOSF_3_2_D0EFNACXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594335	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594335		
PRJEB1788	SAMEA2621277	ERS490696	ERX552252	ERR594336	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594336/ERR594336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594336/ERR594336_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594336/ERR594336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594336/ERR594336_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACQIOSF_8_1_C08PCACXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACQIOSF_8_2_C08PCACXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACQIOSF_8_1_C08PCACXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACQIOSF_8_2_C08PCACXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594336	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594336		
PRJEB1788	SAMEA2622737	ERS492782	ERX552281	ERR594337	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594337/ERR594337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594337/ERR594337_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594337/ERR594337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594337/ERR594337_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADDIOSF_2_1_C0URUACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADDIOSF_2_2_C0URUACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADDIOSF_2_1_C0URUACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADDIOSF_2_2_C0URUACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594337	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594337		
PRJEB1788	SAMEA2622801	ERS492868	ERX552284	ERR594338	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594338/ERR594338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594338/ERR594338_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594338/ERR594338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594338/ERR594338_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADQIOSF_7_1_D1122ACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADQIOSF_7_2_D1122ACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADQIOSF_7_1_D1122ACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADQIOSF_7_2_D1122ACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594338	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594338		
PRJEB1788	SAMEA2622822	ERS492893	ERX552287	ERR594339	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594339/ERR594339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594339/ERR594339_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594339/ERR594339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594339/ERR594339_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_AEAIOSF_3_1_C0UVEACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_AEAIOSF_3_2_C0UVEACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_AEAIOSF_3_1_C0UVEACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_AEAIOSF_3_2_C0UVEACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594339	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594339		
PRJEB1788	SAMEA2621259	ERS490664	ERX552274	ERR594340	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594340/ERR594340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594340/ERR594340_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594340/ERR594340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594340/ERR594340_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACPIOSF_7_1_C08PCACXX.IND12.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACPIOSF_7_2_C08PCACXX.IND12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACPIOSF_7_1_C08PCACXX.IND12.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACPIOSF_7_2_C08PCACXX.IND12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594340	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594340		
PRJEB1788	SAMEA2622841	ERS492930	ERX552285	ERR594341	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594341/ERR594341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594341/ERR594341_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594341/ERR594341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594341/ERR594341_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADSIOSF_1_1_C0UVEACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADSIOSF_1_2_C0UVEACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADSIOSF_1_1_C0UVEACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADSIOSF_1_2_C0UVEACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594341	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594341		
PRJEB1788	SAMEA2622842	ERS492931	ERX552256	ERR594342	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594342/ERR594342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594342/ERR594342_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594342/ERR594342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594342/ERR594342_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADXIOSF_2_1_C0UVEACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADXIOSF_2_2_C0UVEACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADXIOSF_2_1_C0UVEACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADXIOSF_2_2_C0UVEACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594342	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594342		
PRJEB1788	SAMEA2622800	ERS492867	ERX552239	ERR594343	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594343/ERR594343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594343/ERR594343_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594343/ERR594343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594343/ERR594343_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADNIOSF_8_1_D1122ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADNIOSF_8_2_D1122ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADNIOSF_8_1_D1122ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADNIOSF_8_2_D1122ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594343	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594343		
PRJEB1788	SAMEA2622821	ERS492892	ERX552292	ERR594344	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594344/ERR594344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594344/ERR594344_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594344/ERR594344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594344/ERR594344_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADTIOSF_1_1_C0UVEACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADTIOSF_1_2_C0UVEACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADTIOSF_1_1_C0UVEACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADTIOSF_1_2_C0UVEACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594344	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594344		
PRJEB1788	SAMEA2619974	ERS488773	ERX552299	ERR594345	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594345/ERR594345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594345/ERR594345_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594345/ERR594345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594345/ERR594345_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABHIOSF_7_1_C077RACXX.IND6.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABHIOSF_7_2_C077RACXX.IND6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABHIOSF_7_1_C077RACXX.IND6.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABHIOSF_7_2_C077RACXX.IND6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594345	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594345		
PRJEB1788	SAMEA2620106	ERS488945	ERX552263	ERR594346	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594346/ERR594346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594346/ERR594346_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594346/ERR594346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594346/ERR594346_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABKIOSF_2_1_C077RACXX.IND12.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABKIOSF_2_2_C077RACXX.IND12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABKIOSF_2_1_C077RACXX.IND12.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABKIOSF_2_2_C077RACXX.IND12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594346	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594346		
PRJEB1788	SAMEA2622716	ERS492739	ERX552262	ERR594347	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594347/ERR594347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594347/ERR594347_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594347/ERR594347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594347/ERR594347_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADGIOSF_6_1_C0V08ACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADGIOSF_6_2_C0V08ACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADGIOSF_6_1_C0V08ACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADGIOSF_6_2_C0V08ACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594347	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594347		
